Sno,Date,Time,State/UnionTerritory,Confirmed,latitude,longitude
341,25-03-2020,6:00 PM,Andhra Pradesh,9,15.9129,79.74
342,25-03-2020,6:00 PM,Bihar,4,25.0961,85.3131
343,25-03-2020,6:00 PM,Chhattisgarh,1,21.2787,81.8661
344,25-03-2020,6:00 PM,Delhi,31,28.7041,77.1025
345,25-03-2020,6:00 PM,Gujarat,38,22.2587,71.1924
346,25-03-2020,6:00 PM,Haryana,28,29.0588,76.0856
347,25-03-2020,6:00 PM,Himachal Pradesh,3,31.1048,77.1734
348,25-03-2020,6:00 PM,Karnataka,41,15.3173,75.7139
349,25-03-2020,6:00 PM,Kerala,109,10.8505,76.2711
350,25-03-2020,6:00 PM,Madhya Pradesh,14,22.9734,78.6569
351,25-03-2020,6:00 PM,Maharashtra,128,19.7515,75.7139
352,25-03-2020,6:00 PM,Manipur,1,24.6637,93.9063
353,25-03-2020,6:00 PM,Mizoram,1,23.1645,92.9376
354,25-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
355,25-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
356,25-03-2020,6:00 PM,Punjab,29,31.1471,75.3415
357,25-03-2020,6:00 PM,Rajasthan,36,27.0238,74.2179
358,25-03-2020,6:00 PM,Tamil Nadu,18,11.1271,78.6569
359,25-03-2020,6:00 PM,Telengana,35,18.1124,79.0193
360,25-03-2020,6:00 PM,Chandigarh,7,30.7333,76.7794
361,25-03-2020,6:00 PM,Jammu and Kashmir,7,33.7782,76.5762
362,25-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
363,25-03-2020,6:00 PM,Uttar Pradesh,37,26.8467,80.9462
364,25-03-2020,6:00 PM,Uttarakhand,4,30.0668,79.0193
365,25-03-2020,6:00 PM,West Bengal,9,22.9868,87.855
366,26-03-2020,6:00 PM,Andaman and Nicobar Islands,1,11.7401,92.6586
367,26-03-2020,6:00 PM,Andhra Pradesh,11,15.9129,79.74
368,26-03-2020,6:00 PM,Bihar,6,25.0961,85.3131
369,26-03-2020,6:00 PM,Chandigarh,7,30.7333,76.7794
370,26-03-2020,6:00 PM,Chhattisgarh,6,21.2787,81.8661
371,26-03-2020,6:00 PM,Delhi,36,28.7041,77.1025
372,26-03-2020,6:00 PM,Goa,3,15.2993,74.124
373,26-03-2020,6:00 PM,Gujarat,43,22.2587,71.1924
374,26-03-2020,6:00 PM,Haryana,30,29.0588,76.0856
375,26-03-2020,6:00 PM,Himachal Pradesh,3,31.1048,77.1734
376,26-03-2020,6:00 PM,Jammu and Kashmir,13,33.7782,76.5762
377,26-03-2020,6:00 PM,Karnataka,55,15.3173,75.7139
378,26-03-2020,6:00 PM,Kerala,118,10.8505,76.2711
379,26-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
380,26-03-2020,6:00 PM,Madhya Pradesh,20,22.9734,78.6569
381,26-03-2020,6:00 PM,Maharashtra,124,19.7515,75.7139
382,26-03-2020,6:00 PM,Manipur,1,24.6637,93.9063
383,26-03-2020,6:00 PM,Mizoram,1,23.1645,92.9376
384,26-03-2020,6:00 PM,Odisha,2,20.9517,85.0985
385,26-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
386,26-03-2020,6:00 PM,Punjab,33,31.1471,75.3415
387,26-03-2020,6:00 PM,Rajasthan,41,27.0238,74.2179
388,26-03-2020,6:00 PM,Tamil Nadu,26,11.1271,78.6569
389,26-03-2020,6:00 PM,Telengana,44,18.1124,79.0193
390,26-03-2020,6:00 PM,Uttarakhand,5,30.0668,79.0193
391,26-03-2020,6:00 PM,Uttar Pradesh,41,26.8467,80.9462
392,26-03-2020,6:00 PM,West Bengal,10,22.9868,87.855
393,27-03-2020,10:00 AM,Andaman and Nicobar Islands,1,11.7401,92.6586
394,27-03-2020,10:00 AM,Andhra Pradesh,12,15.9129,79.74
395,27-03-2020,10:00 AM,Bihar,6,25.0961,85.3131
396,27-03-2020,10:00 AM,Chandigarh,7,30.7333,76.7794
397,27-03-2020,10:00 AM,Chhattisgarh,6,21.2787,81.8661
398,27-03-2020,10:00 AM,Delhi,36,28.7041,77.1025
399,27-03-2020,10:00 AM,Goa,3,15.2993,74.124
400,27-03-2020,10:00 AM,Gujarat,43,22.2587,71.1924
401,27-03-2020,10:00 AM,Haryana,30,29.0588,76.0856
402,27-03-2020,10:00 AM,Himachal Pradesh,3,31.1048,77.1734
403,27-03-2020,10:00 AM,Jammu and Kashmir,13,33.7782,76.5762
404,27-03-2020,10:00 AM,Karnataka,55,15.3173,75.7139
405,27-03-2020,10:00 AM,Kerala,137,10.8505,76.2711
406,27-03-2020,10:00 AM,Ladakh,13,34.1525,77.577
407,27-03-2020,10:00 AM,Madhya Pradesh,20,22.9734,78.6569
408,27-03-2020,10:00 AM,Maharashtra,130,19.7515,75.7139
409,27-03-2020,10:00 AM,Manipur,1,24.6637,93.9063
410,27-03-2020,10:00 AM,Mizoram,1,23.1645,92.9376
411,27-03-2020,10:00 AM,Odisha,2,20.9517,85.0985
412,27-03-2020,10:00 AM,Puducherry,1,11.9416,79.8083
413,27-03-2020,10:00 AM,Punjab,33,31.1471,75.3415
414,27-03-2020,10:00 AM,Rajasthan,41,27.0238,74.2179
415,27-03-2020,10:00 AM,Tamil Nadu,29,11.1271,78.6569
416,27-03-2020,10:00 AM,Telengana,45,18.1124,79.0193
417,27-03-2020,10:00 AM,Uttarakhand,5,30.0668,79.0193
418,27-03-2020,10:00 AM,Uttar Pradesh,41,26.8467,80.9462
419,27-03-2020,10:00 AM,West Bengal,10,22.9868,87.855
420,28-03-2020,6:00 PM,Andhra Pradesh,14,15.9129,79.74
421,28-03-2020,6:00 PM,Andaman and Nicobar Islands,6,11.7401,92.6586
422,28-03-2020,6:00 PM,Bihar,9,25.0961,85.3131
423,28-03-2020,6:00 PM,Chandigarh,8,30.7333,76.7794
424,28-03-2020,6:00 PM,Chhattisgarh,6,21.2787,81.8661
425,28-03-2020,6:00 PM,Delhi,39,28.7041,77.1025
426,28-03-2020,6:00 PM,Goa,3,15.2993,74.124
427,28-03-2020,6:00 PM,Gujarat,45,22.2587,71.1924
428,28-03-2020,6:00 PM,Haryana,33,29.0588,76.0856
429,28-03-2020,6:00 PM,Himachal Pradesh,3,31.1048,77.1734
430,28-03-2020,6:00 PM,Jammu and Kashmir,20,33.7782,76.5762
431,28-03-2020,6:00 PM,Karnataka,55,15.3173,75.7139
432,28-03-2020,6:00 PM,Kerala,176,10.8505,76.2711
433,28-03-2020,6:00 PM,Ladakh,13,34.1525,77.577
434,28-03-2020,6:00 PM,Madhya Pradesh,30,22.9734,78.6569
435,28-03-2020,6:00 PM,Maharashtra,180,19.7515,75.7139
436,28-03-2020,6:00 PM,Manipur,1,24.6637,93.9063
437,28-03-2020,6:00 PM,Mizoram,1,23.1645,92.9376
438,28-03-2020,6:00 PM,Odisha,3,20.9517,85.0985
439,28-03-2020,6:00 PM,Puducherry,1,11.9416,79.8083
440,28-03-2020,6:00 PM,Punjab,38,31.1471,75.3415
441,28-03-2020,6:00 PM,Rajasthan,54,27.0238,74.2179
442,28-03-2020,6:00 PM,Tamil Nadu,40,11.1271,78.6569
443,28-03-2020,6:00 PM,Telengana,56,18.1124,79.0193
444,28-03-2020,6:00 PM,Uttarakhand,5,30.0668,79.0193
445,28-03-2020,6:00 PM,Uttar Pradesh,55,26.8467,80.9462
446,28-03-2020,6:00 PM,West Bengal,15,22.9868,87.855
447,29-03-2020,7:30 PM,Andhra Pradesh,19,15.9129,79.74
448,29-03-2020,7:30 PM,Andaman and Nicobar Islands,9,11.7401,92.6586
449,29-03-2020,7:30 PM,Bihar,11,25.0961,85.3131
450,29-03-2020,7:30 PM,Chandigarh,8,30.7333,76.7794
451,29-03-2020,7:30 PM,Chhattisgarh,7,21.2787,81.8661
452,29-03-2020,7:30 PM,Delhi,49,28.7041,77.1025
453,29-03-2020,7:30 PM,Goa,5,15.2993,74.124
454,29-03-2020,7:30 PM,Gujarat,58,22.2587,71.1924
455,29-03-2020,7:30 PM,Haryana,33,29.0588,76.0856
456,29-03-2020,7:30 PM,Himachal Pradesh,3,31.1048,77.1734
457,29-03-2020,7:30 PM,Jammu and Kashmir,31,33.7782,76.5762
458,29-03-2020,7:30 PM,Karnataka,76,15.3173,75.7139
459,29-03-2020,7:30 PM,Kerala,182,10.8505,76.2711
460,29-03-2020,7:30 PM,Ladakh,13,34.1525,77.577
461,29-03-2020,7:30 PM,Madhya Pradesh,30,22.9734,78.6569
462,29-03-2020,7:30 PM,Maharashtra,186,19.7515,75.7139
463,29-03-2020,7:30 PM,Manipur,1,24.6637,93.9063
464,29-03-2020,7:30 PM,Mizoram,1,23.1645,92.9376
465,29-03-2020,7:30 PM,Odisha,3,20.9517,85.0985
466,29-03-2020,7:30 PM,Puducherry,1,11.9416,79.8083
467,29-03-2020,7:30 PM,Punjab,38,31.1471,75.3415
468,29-03-2020,7:30 PM,Rajasthan,55,27.0238,74.2179
469,29-03-2020,7:30 PM,Tamil Nadu,49,11.1271,78.6569
470,29-03-2020,7:30 PM,Telengana,66,18.1124,79.0193
471,29-03-2020,7:30 PM,Uttarakhand,7,30.0668,79.0193
472,29-03-2020,7:30 PM,Uttar Pradesh,65,26.8467,80.9462
473,29-03-2020,7:30 PM,West Bengal,18,22.9868,87.855
474,30-03-2020,9:30 PM,Andhra Pradesh,23,15.9129,79.74
475,30-03-2020,9:30 PM,Andaman and Nicobar Islands,9,11.7401,92.6586
476,30-03-2020,9:30 PM,Bihar,15,25.0961,85.3131
477,30-03-2020,9:30 PM,Chandigarh,8,30.7333,76.7794
478,30-03-2020,9:30 PM,Chhattisgarh,7,21.2787,81.8661
479,30-03-2020,9:30 PM,Delhi,87,28.7041,77.1025
480,30-03-2020,9:30 PM,Goa,5,15.2993,74.124
481,30-03-2020,9:30 PM,Gujarat,69,22.2587,71.1924
482,30-03-2020,9:30 PM,Haryana,36,29.0588,76.0856
483,30-03-2020,9:30 PM,Himachal Pradesh,3,31.1048,77.1734
484,30-03-2020,9:30 PM,Jammu and Kashmir,48,33.7782,76.5762
485,30-03-2020,9:30 PM,Karnataka,83,15.3173,75.7139
486,30-03-2020,9:30 PM,Kerala,202,10.8505,76.2711
487,30-03-2020,9:30 PM,Ladakh,13,34.1525,77.577
488,30-03-2020,9:30 PM,Madhya Pradesh,47,22.9734,78.6569
489,30-03-2020,9:30 PM,Maharashtra,198,19.7515,75.7139
490,30-03-2020,9:30 PM,Manipur,1,24.6637,93.9063
491,30-03-2020,9:30 PM,Mizoram,1,23.1645,92.9376
492,30-03-2020,9:30 PM,Odisha,3,20.9517,85.0985
493,30-03-2020,9:30 PM,Puducherry,1,11.9416,79.8083
494,30-03-2020,9:30 PM,Punjab,38,31.1471,75.3415
495,30-03-2020,9:30 PM,Rajasthan,59,27.0238,74.2179
496,30-03-2020,9:30 PM,Tamil Nadu,67,11.1271,78.6569
497,30-03-2020,9:30 PM,Telengana,71,18.1124,79.0193
498,30-03-2020,9:30 PM,Uttarakhand,7,30.0668,79.0193
499,30-03-2020,9:30 PM,Uttar Pradesh,82,26.8467,80.9462
500,30-03-2020,9:30 PM,West Bengal,22,22.9868,87.855
501,30-03-2020,9:30 PM,Unassigned,46,28.7041,77.1025
502,31-03-2020,8:30 PM,Andhra Pradesh,40,15.9129,79.74
503,31-03-2020,8:30 PM,Andaman and Nicobar Islands,10,11.7401,92.6586
504,31-03-2020,8:30 PM,Bihar,15,25.0961,85.3131
505,31-03-2020,8:30 PM,Chandigarh,13,30.7333,76.7794
506,31-03-2020,8:30 PM,Chhattisgarh,8,21.2787,81.8661
507,31-03-2020,8:30 PM,Delhi,97,28.7041,77.1025
508,31-03-2020,8:30 PM,Goa,5,15.2993,74.124
509,31-03-2020,8:30 PM,Gujarat,73,22.2587,71.1924
510,31-03-2020,8:30 PM,Haryana,40,29.0588,76.0856
511,31-03-2020,8:30 PM,Himachal Pradesh,3,31.1048,77.1734
512,31-03-2020,8:30 PM,Jammu and Kashmir,54,33.7782,76.5762
513,31-03-2020,8:30 PM,Karnataka,83,15.3173,75.7139
514,31-03-2020,8:30 PM,Kerala,234,10.8505,76.2711
515,31-03-2020,8:30 PM,Ladakh,13,34.1525,77.577
516,31-03-2020,8:30 PM,Madhya Pradesh,47,22.9734,78.6569
517,31-03-2020,8:30 PM,Maharashtra,216,19.7515,75.7139
518,31-03-2020,8:30 PM,Manipur,1,24.6637,93.9063
519,31-03-2020,8:30 PM,Mizoram,1,23.1645,92.9376
520,31-03-2020,8:30 PM,Odisha,3,20.9517,85.0985
521,31-03-2020,8:30 PM,Puducherry,1,11.9416,79.8083
522,31-03-2020,8:30 PM,Punjab,41,31.1471,75.3415
523,31-03-2020,8:30 PM,Rajasthan,74,27.0238,74.2179
524,31-03-2020,8:30 PM,Tamil Nadu,74,11.1271,78.6569
525,31-03-2020,8:30 PM,Telengana,79,18.1124,79.0193
526,31-03-2020,8:30 PM,Uttarakhand,7,30.0668,79.0193
527,31-03-2020,8:30 PM,Uttar Pradesh,101,26.8467,80.9462
528,31-03-2020,8:30 PM,West Bengal,26,22.9868,87.855
529,31-03-2020,8:30 PM,Unassigned,38,28.7041,77.1025
530,01-04-2020,7:30 PM,Andhra Pradesh,83,15.9129,79.74
531,01-04-2020,7:30 PM,Andaman and Nicobar Islands,10,11.7401,92.6586
532,01-04-2020,7:30 PM,Assam,1,26.2006,92.9376
533,01-04-2020,7:30 PM,Bihar,23,25.0961,85.3131
534,01-04-2020,7:30 PM,Chandigarh,16,30.7333,76.7794
535,01-04-2020,7:30 PM,Chhattisgarh,9,21.2787,81.8661
536,01-04-2020,7:30 PM,Delhi,152,28.7041,77.1025
537,01-04-2020,7:30 PM,Goa,5,15.2993,74.124
538,01-04-2020,7:30 PM,Gujarat,82,22.2587,71.1924
539,01-04-2020,7:30 PM,Haryana,43,29.0588,76.0856
540,01-04-2020,7:30 PM,Himachal Pradesh,3,31.1048,77.1734
541,01-04-2020,7:30 PM,Jammu and Kashmir,62,33.7782,76.5762
542,01-04-2020,7:30 PM,Jharkhand,1,23.6102,85.2799
543,01-04-2020,7:30 PM,Karnataka,101,15.3173,75.7139
544,01-04-2020,7:30 PM,Kerala,241,10.8505,76.2711
545,01-04-2020,7:30 PM,Ladakh,13,34.1525,77.577
546,01-04-2020,7:30 PM,Madhya Pradesh,66,22.9734,78.6569
547,01-04-2020,7:30 PM,Maharashtra,302,19.7515,75.7139
548,01-04-2020,7:30 PM,Manipur,1,24.6637,93.9063
549,01-04-2020,7:30 PM,Mizoram,1,23.1645,92.9376
550,01-04-2020,7:30 PM,Odisha,4,20.9517,85.0985
551,01-04-2020,7:30 PM,Puducherry,3,11.9416,79.8083
552,01-04-2020,7:30 PM,Punjab,42,31.1471,75.3415
553,01-04-2020,7:30 PM,Rajasthan,93,27.0238,74.2179
554,01-04-2020,7:30 PM,Tamil Nadu,234,11.1271,78.6569
555,01-04-2020,7:30 PM,Telengana,96,18.1124,79.0193
556,01-04-2020,7:30 PM,Uttarakhand,7,30.0668,79.0193
557,01-04-2020,7:30 PM,Uttar Pradesh,103,26.8467,80.9462
558,01-04-2020,7:30 PM,West Bengal,37,22.9868,87.855
559,02-04-2020,6:00 PM,Andhra Pradesh,86,15.9129,79.74
560,02-04-2020,6:00 PM,Andaman and Nicobar Islands,10,11.7401,92.6586
561,02-04-2020,6:00 PM,Assam,5,26.2006,92.9376
562,02-04-2020,6:00 PM,Bihar,24,25.0961,85.3131
563,02-04-2020,6:00 PM,Chandigarh,16,30.7333,76.7794
564,02-04-2020,6:00 PM,Chhattisgarh,9,21.2787,81.8661
565,02-04-2020,6:00 PM,Delhi,219,28.7041,77.1025
566,02-04-2020,6:00 PM,Goa,5,15.2993,74.124
567,02-04-2020,6:00 PM,Gujarat,87,22.2587,71.1924
568,02-04-2020,6:00 PM,Haryana,43,29.0588,76.0856
569,02-04-2020,6:00 PM,Himachal Pradesh,3,31.1048,77.1734
570,02-04-2020,6:00 PM,Jammu and Kashmir,62,33.7782,76.5762
571,02-04-2020,6:00 PM,Jharkhand,1,23.6102,85.2799
572,02-04-2020,6:00 PM,Karnataka,110,15.3173,75.7139
573,02-04-2020,6:00 PM,Kerala,265,10.8505,76.2711
574,02-04-2020,6:00 PM,Ladakh,13,34.1525,77.577
575,02-04-2020,6:00 PM,Madhya Pradesh,99,22.9734,78.6569
576,02-04-2020,6:00 PM,Maharashtra,335,19.7515,75.7139
577,02-04-2020,6:00 PM,Manipur,1,24.6637,93.9063
578,02-04-2020,6:00 PM,Mizoram,1,23.1645,92.9376
579,02-04-2020,6:00 PM,Odisha,4,20.9517,85.0985
580,02-04-2020,6:00 PM,Puducherry,3,11.9416,79.8083
581,02-04-2020,6:00 PM,Punjab,46,31.1471,75.3415
582,02-04-2020,6:00 PM,Rajasthan,108,27.0238,74.2179
583,02-04-2020,6:00 PM,Tamil Nadu,234,11.1271,78.6569
584,02-04-2020,6:00 PM,Telengana,107,18.1124,79.0193
585,02-04-2020,6:00 PM,Uttarakhand,7,30.0668,79.0193
586,02-04-2020,6:00 PM,Uttar Pradesh,113,26.8467,80.9462
587,02-04-2020,6:00 PM,West Bengal,53,22.9868,87.855
588,03-04-2020,6:00 PM,Andhra Pradesh,132,15.9129,79.74
589,03-04-2020,6:00 PM,Andaman and Nicobar Islands,10,11.7401,92.6586
590,03-04-2020,6:00 PM,Arunachal Pradesh,1,28.218,94.7278
591,03-04-2020,6:00 PM,Assam,16,26.2006,92.9376
592,03-04-2020,6:00 PM,Bihar,29,25.0961,85.3131
593,03-04-2020,6:00 PM,Chandigarh,18,30.7333,76.7794
594,03-04-2020,6:00 PM,Chhattisgarh,9,21.2787,81.8661
595,03-04-2020,6:00 PM,Delhi,219,28.7041,77.1025
596,03-04-2020,6:00 PM,Goa,6,15.2993,74.124
597,03-04-2020,6:00 PM,Gujarat,95,22.2587,71.1924
598,03-04-2020,6:00 PM,Haryana,49,29.0588,76.0856
599,03-04-2020,6:00 PM,Himachal Pradesh,6,31.1048,77.1734
600,03-04-2020,6:00 PM,Jammu and Kashmir,75,33.7782,76.5762
601,03-04-2020,6:00 PM,Jharkhand,2,23.6102,85.2799
602,03-04-2020,6:00 PM,Karnataka,124,15.3173,75.7139
603,03-04-2020,6:00 PM,Kerala,286,10.8505,76.2711
604,03-04-2020,6:00 PM,Ladakh,14,34.1525,77.577
605,03-04-2020,6:00 PM,Madhya Pradesh,104,22.9734,78.6569
606,03-04-2020,6:00 PM,Maharashtra,335,19.7515,75.7139
607,03-04-2020,6:00 PM,Manipur,2,24.6637,93.9063
608,03-04-2020,6:00 PM,Mizoram,1,23.1645,92.9376
609,03-04-2020,6:00 PM,Odisha,5,20.9517,85.0985
610,03-04-2020,6:00 PM,Puducherry,5,11.9416,79.8083
611,03-04-2020,6:00 PM,Punjab,48,31.1471,75.3415
612,03-04-2020,6:00 PM,Rajasthan,167,27.0238,74.2179
613,03-04-2020,6:00 PM,Tamil Nadu,309,11.1271,78.6569
614,03-04-2020,6:00 PM,Telengana,158,18.1124,79.0193
615,03-04-2020,6:00 PM,Uttarakhand,10,30.0668,79.0193
616,03-04-2020,6:00 PM,Uttar Pradesh,172,26.8467,80.9462
617,03-04-2020,6:00 PM,West Bengal,63,22.9868,87.855
618,03-04-2020,6:00 PM,Unassigned,77,28.7041,77.1025
619,04-04-2020,6:00 PM,Andhra Pradesh,161,15.9129,79.74
620,04-04-2020,6:00 PM,Andaman and Nicobar Islands,10,11.7401,92.6586
621,04-04-2020,6:00 PM,Arunachal Pradesh,1,28.218,94.7278
622,04-04-2020,6:00 PM,Assam,24,26.2006,92.9376
623,04-04-2020,6:00 PM,Bihar,30,25.0961,85.3131
624,04-04-2020,6:00 PM,Chandigarh,18,30.7333,76.7794
625,04-04-2020,6:00 PM,Chhattisgarh,9,21.2787,81.8661
626,04-04-2020,6:00 PM,Delhi,445,28.7041,77.1025
627,04-04-2020,6:00 PM,Goa,7,15.2993,74.124
628,04-04-2020,6:00 PM,Gujarat,105,22.2587,71.1924
629,04-04-2020,6:00 PM,Haryana,49,29.0588,76.0856
630,04-04-2020,6:00 PM,Himachal Pradesh,6,31.1048,77.1734
631,04-04-2020,6:00 PM,Jammu and Kashmir,75,33.7782,76.5762
632,04-04-2020,6:00 PM,Jharkhand,2,23.6102,85.2799
633,04-04-2020,6:00 PM,Karnataka,128,15.3173,75.7139
634,04-04-2020,6:00 PM,Kerala,295,10.8505,76.2711
635,04-04-2020,6:00 PM,Ladakh,14,34.1525,77.577
636,04-04-2020,6:00 PM,Madhya Pradesh,104,22.9734,78.6569
637,04-04-2020,6:00 PM,Maharashtra,490,19.7515,75.7139
638,04-04-2020,6:00 PM,Manipur,2,24.6637,93.9063
639,04-04-2020,6:00 PM,Mizoram,1,23.1645,92.9376
640,04-04-2020,6:00 PM,Odisha,5,20.9517,85.0985
641,04-04-2020,6:00 PM,Puducherry,5,11.9416,79.8083
642,04-04-2020,6:00 PM,Punjab,57,31.1471,75.3415
643,04-04-2020,6:00 PM,Rajasthan,200,27.0238,74.2179
644,04-04-2020,6:00 PM,Tamil Nadu,411,11.1271,78.6569
645,04-04-2020,6:00 PM,Telengana,159,18.1124,79.0193
646,04-04-2020,6:00 PM,Uttarakhand,16,30.0668,79.0193
647,04-04-2020,6:00 PM,Uttar Pradesh,174,26.8467,80.9462
648,04-04-2020,6:00 PM,West Bengal,69,22.9868,87.855
649,05-04-2020,6:00 PM,Andhra Pradesh,190,15.9129,79.74
650,05-04-2020,6:00 PM,Andaman and Nicobar Islands,10,11.7401,92.6586
651,05-04-2020,6:00 PM,Arunachal Pradesh,1,28.218,94.7278
652,05-04-2020,6:00 PM,Assam,26,26.2006,92.9376
653,05-04-2020,6:00 PM,Bihar,30,25.0961,85.3131
654,05-04-2020,6:00 PM,Chandigarh,18,30.7333,76.7794
655,05-04-2020,6:00 PM,Chhattisgarh,9,21.2787,81.8661
656,05-04-2020,6:00 PM,Delhi,503,28.7041,77.1025
657,05-04-2020,6:00 PM,Goa,7,15.2993,74.124
658,05-04-2020,6:00 PM,Gujarat,122,22.2587,71.1924
659,05-04-2020,6:00 PM,Haryana,59,29.0588,76.0856
660,05-04-2020,6:00 PM,Himachal Pradesh,6,31.1048,77.1734
661,05-04-2020,6:00 PM,Jammu and Kashmir,106,33.7782,76.5762
662,05-04-2020,6:00 PM,Jharkhand,3,23.6102,85.2799
663,05-04-2020,6:00 PM,Karnataka,144,15.3173,75.7139
664,05-04-2020,6:00 PM,Kerala,306,10.8505,76.2711
665,05-04-2020,6:00 PM,Ladakh,14,34.1525,77.577
666,05-04-2020,6:00 PM,Madhya Pradesh,165,22.9734,78.6569
667,05-04-2020,6:00 PM,Maharashtra,490,19.7515,75.7139
668,05-04-2020,6:00 PM,Manipur,2,24.6637,93.9063
669,05-04-2020,6:00 PM,Mizoram,1,23.1645,92.9376
